Suburb,Type,Price,Distance,Zipcode,#Bedroom,#Bathroom,#-Car Garage,Lot_size,Region_name,Property_count
Cheltenham,h,1165000,17.9,3192,4,2,2,594,Southern Metropolitan,9758
Cheltenham,h,975000,17.9,3192,3,2,2,595,Southern Metropolitan,9758
Cheltenham,h,1100000,17.9,3192,3,2,2,603,Southern Metropolitan,9758
Cheltenham,h,1116000,17.9,3192,3,1,2,610,Southern Metropolitan,9758
Cheltenham,h,1170000,17.9,3192,3,1,2,627,Southern Metropolitan,9758
Cheltenham,h,1275000,17.9,3192,3,2,2,656,Southern Metropolitan,9758
Cheltenham,h,1295000,17.9,3192,3,2,2,657,Southern Metropolitan,9758
Cheltenham,h,1740000,17.9,3192,4,2,2,721,Southern Metropolitan,9758
Cheltenham,h,1120000,17.9,3192,4,2,2,806,Southern Metropolitan,9758
Cheltenham,h,1300000,17.9,3192,5,2,2,1006,Southern Metropolitan,9758
Cheltenham,h,1051000,17.9,3192,3,1,3,590,Southern Metropolitan,9758
Cheltenham,h,1201000,17.9,3192,3,2,3,638,Southern Metropolitan,9758
Cheltenham,h,1500000,17.9,3192,4,2,3,724,Southern Metropolitan,9758
Cheltenham,h,1240000,17.9,3192,3,1,4,605,Southern Metropolitan,9758
Cheltenham,h,1200000,17.9,3192,4,2,4,679,Southern Metropolitan,9758
Cheltenham,h,1255000,17.9,3192,4,2,4,712,Southern Metropolitan,9758
Chirnside Park,h,640000,27.1,3116,3,2,2,945,Eastern Victoria,3789
Chirnside Park,h,911982,27.1,3116,4,2,3,734,Eastern Victoria,3789
Clarinda,h,883300,17.5,3169,5,2,2,402,South-Eastern Metropolitan,2727
Clarinda,h,790000,17.5,3169,3,1,2,532,South-Eastern Metropolitan,2727
Clarinda,h,976000,17.5,3169,5,3,2,537,South-Eastern Metropolitan,2727
Clarinda,h,1241000,17.5,3169,4,2,2,625,South-Eastern Metropolitan,2727
Clayton,h,729500,16.7,3168,3,1,1,270,South-Eastern Metropolitan,5837
Clayton,u,780000,16.7,3168,3,2,1,318,South-Eastern Metropolitan,5837
Clayton,h,1250000,16.7,3168,4,1,1,711,South-Eastern Metropolitan,5837
Clayton,h,1462000,16.7,3168,3,1,1,816,South-Eastern Metropolitan,5837
Clayton,u,696000,16.7,3168,3,1,2,259,South-Eastern Metropolitan,5837
Clayton,u,810000,16.7,3168,3,1,2,340,South-Eastern Metropolitan,5837
Clayton,h,1115000,16.7,3168,5,2,2,590,South-Eastern Metropolitan,5837
Clayton,h,1018000,16.7,3168,3,1,2,615,South-Eastern Metropolitan,5837
Clayton,h,1300000,16.7,3168,3,1,2,725,South-Eastern Metropolitan,5837
Clayton,h,1950000,16.7,3168,3,1,2,734,South-Eastern Metropolitan,5837
Clayton,h,1040000,16.7,3168,4,2,2,735,South-Eastern Metropolitan,5837
Clayton,h,2950000,16.7,3168,3,1,2,1040,South-Eastern Metropolitan,5837
Clayton,h,1361000,16.7,3168,6,3,4,726,South-Eastern Metropolitan,5837
Clayton South,h,805000,17.5,3169,3,1,1,539,South-Eastern Metropolitan,4734
Clayton South,h,745000,17.5,3169,3,2,2,180,South-Eastern Metropolitan,4734
Clayton South,u,700000,17.5,3169,3,2,2,363,South-Eastern Metropolitan,4734
Clayton South,h,950000,17.5,3169,3,2,2,535,South-Eastern Metropolitan,4734
Clayton South,h,800000,17.5,3169,3,1,2,602,South-Eastern Metropolitan,4734
Clayton South,h,850000,17.5,3169,3,1,2,613,South-Eastern Metropolitan,4734
Clayton South,h,985000,17.5,3169,3,1,2,674,South-Eastern Metropolitan,4734
Clayton South,u,575000,17.5,3169,2,1,2,914,South-Eastern Metropolitan,4734
Clayton South,h,1250500,17.5,3169,3,1,2,1226,South-Eastern Metropolitan,4734
Clayton South,h,850000,17.5,3169,3,1,4,591,South-Eastern Metropolitan,4734
Clayton South,h,962000,17.5,3169,4,2,4,724,South-Eastern Metropolitan,4734
Clifton Hill,h,880000,3.4,3068,2,1,0,100,Northern Metropolitan,2954
Clifton Hill,h,1360000,3.4,3068,3,1,0,118,Northern Metropolitan,2954
Clifton Hill,h,1430000,3.4,3068,2,1,0,151,Northern Metropolitan,2954
Clifton Hill,h,1450000,3.4,3068,2,1,0,156,Northern Metropolitan,2954
Clifton Hill,h,1250000,3.4,3068,2,1,0,158,Northern Metropolitan,2954
Clifton Hill,h,1506000,3.4,3068,4,2,0,162,Northern Metropolitan,2954
Clifton Hill,h,973000,3.6,3068,2,1,0,163,Northern Metropolitan,2954
Clifton Hill,h,1290000,3.4,3068,2,1,0,164,Northern Metropolitan,2954
Clifton Hill,h,856000,3.4,3068,2,1,0,170,Northern Metropolitan,2954
Clifton Hill,h,1420000,3.4,3068,2,1,0,180,Northern Metropolitan,2954
Clifton Hill,h,1270000,3.4,3068,3,2,0,187,Northern Metropolitan,2954
Clifton Hill,h,1662500,3.6,3068,4,2,0,191,Northern Metropolitan,2954
Clifton Hill,h,1460000,3.6,3068,3,1,0,192,Northern Metropolitan,2954
Clifton Hill,h,1060000,3.4,3068,3,1,0,193,Northern Metropolitan,2954
Clifton Hill,h,1000000,3.4,3068,2,1,0,193,Northern Metropolitan,2954
Clifton Hill,h,700000,3.4,3068,2,1,0,194,Northern Metropolitan,2954
Clifton Hill,h,1417000,3.4,3068,2,1,0,197,Northern Metropolitan,2954
Clifton Hill,h,1405000,3.4,3068,2,1,0,219,Northern Metropolitan,2954
Clifton Hill,h,1652500,3.4,3068,3,1,0,276,Northern Metropolitan,2954
Clifton Hill,u,712000,3.4,3068,2,1,1,36,Northern Metropolitan,2954
Clifton Hill,t,825000,3.4,3068,3,3,1,67,Northern Metropolitan,2954
Clifton Hill,u,641000,3.4,3068,2,1,1,72,Northern Metropolitan,2954
Clifton Hill,h,730000,3.4,3068,2,1,1,103,Northern Metropolitan,2954
Clifton Hill,h,1650000,3.4,3068,2,1,1,118,Northern Metropolitan,2954
Clifton Hill,t,930000,3.4,3068,3,2,1,124,Northern Metropolitan,2954
Clifton Hill,h,1209000,3.4,3068,2,1,1,140,Northern Metropolitan,2954
Clifton Hill,h,1180000,3.4,3068,3,3,1,142,Northern Metropolitan,2954
Clifton Hill,h,780000,3.4,3068,2,1,1,155,Northern Metropolitan,2954
Clifton Hill,h,1250000,3.4,3068,2,1,1,168,Northern Metropolitan,2954
Clifton Hill,h,1150000,3.4,3068,3,1,1,169,Northern Metropolitan,2954
Clifton Hill,h,1075000,3.4,3068,2,1,1,174,Northern Metropolitan,2954
Clifton Hill,h,1370000,3.4,3068,3,2,1,176,Northern Metropolitan,2954
Clifton Hill,h,1105000,3.4,3068,2,1,1,185,Northern Metropolitan,2954
Clifton Hill,h,980000,3.6,3068,2,1,1,189,Northern Metropolitan,2954
Clifton Hill,h,1320000,3.6,3068,2,1,1,191,Northern Metropolitan,2954
Clifton Hill,h,1010000,3.6,3068,4,3,1,193,Northern Metropolitan,2954
Clifton Hill,h,1680000,3.4,3068,3,2,1,201,Northern Metropolitan,2954
Clifton Hill,h,1500000,3.4,3068,3,1,1,230,Northern Metropolitan,2954
Clifton Hill,u,495000,3.4,3068,2,1,1,515,Northern Metropolitan,2954
Clifton Hill,h,700000,3.6,3068,2,2,1,533,Northern Metropolitan,2954
Clifton Hill,u,640000,3.6,3068,2,2,1,533,Northern Metropolitan,2954
Clifton Hill,h,1435000,3.4,3068,2,1,2,239,Northern Metropolitan,2954
Clifton Hill,h,1620000,3.4,3068,2,1,2,251,Northern Metropolitan,2954
Clifton Hill,h,1660000,3.4,3068,3,1,2,290,Northern Metropolitan,2954
Clifton Hill,h,1825000,3.4,3068,4,1,2,306,Northern Metropolitan,2954
Clifton Hill,h,3010000,3.4,3068,4,3,2,382,Northern Metropolitan,2954
Clifton Hill,u,1030000,3.6,3068,3,2,2,538,Northern Metropolitan,2954
Coburg,h,920000,7.8,3058,2,1,0,157,Northern Metropolitan,11204
Coburg,h,642000,7.8,3058,2,1,0,167,Northern Metropolitan,11204
Coburg,h,900000,6.7,3058,3,1,0,227,Northern Metropolitan,11204
Coburg,h,725000,7.8,3058,3,1,0,238,Northern Metropolitan,11204
Coburg,h,930000,7.8,3058,2,1,0,275,Northern Metropolitan,11204
Coburg,h,1020000,7.8,3058,3,2,0,341,Northern Metropolitan,11204
Coburg,h,951000,7.8,3058,3,2,0,342,Northern Metropolitan,11204
Coburg,h,766000,7.8,3058,3,1,0,378,Northern Metropolitan,11204
Coburg,u,495000,7.8,3058,2,1,0,388,Northern Metropolitan,11204
Coburg,h,1260000,7.8,3058,3,2,0,407,Northern Metropolitan,11204
Coburg,h,1100000,6.7,3058,3,1,0,532,Northern Metropolitan,11204
Coburg,h,830000,7.8,3058,3,2,0,559,Northern Metropolitan,11204
Coburg,h,680000,7.8,3058,3,1,0,702,Northern Metropolitan,11204
Coburg,h,1007000,7.8,3058,1,2,0,807,Northern Metropolitan,11204
Coburg,t,690000,6.7,3058,3,1,1,64,Northern Metropolitan,11204
Coburg,t,599000,7.8,3058,2,2,1,76,Northern Metropolitan,11204
Coburg,u,590000,7.8,3058,2,1,1,79,Northern Metropolitan,11204
Coburg,t,635000,7.8,3058,2,1,1,97,Northern Metropolitan,11204
Coburg,t,600000,7.8,3058,3,1,1,102,Northern Metropolitan,11204
Coburg,u,430000,6.7,3058,1,1,1,103,Northern Metropolitan,11204
Coburg,h,763000,7.8,3058,3,2,1,107,Northern Metropolitan,11204
Coburg,t,598000,7.8,3058,2,1,1,108,Northern Metropolitan,11204
Coburg,h,482500,7.8,3058,1,1,1,108,Northern Metropolitan,11204
Coburg,h,500000,7.8,3058,2,1,1,113,Northern Metropolitan,11204
Coburg,t,610000,7.8,3058,2,2,1,114,Northern Metropolitan,11204
Coburg,t,687000,7.8,3058,3,1,1,116,Northern Metropolitan,11204
Coburg,u,653000,7.8,3058,2,1,1,129,Northern Metropolitan,11204
Coburg,t,876000,6.7,3058,2,2,1,134,Northern Metropolitan,11204
Coburg,u,650000,7.8,3058,2,1,1,136,Northern Metropolitan,11204
Coburg,h,700000,7.8,3058,3,1,1,138,Northern Metropolitan,11204
Coburg,h,650000,6.7,3058,2,1,1,149,Northern Metropolitan,11204
Coburg,h,710000,7.8,3058,3,1,1,160,Northern Metropolitan,11204
Coburg,h,967000,7.8,3058,3,1,1,169,Northern Metropolitan,11204
Coburg,h,953000,7.8,3058,2,1,1,170,Northern Metropolitan,11204
Coburg,h,1005000,7.8,3058,4,2,1,172,Northern Metropolitan,11204
Coburg,h,867000,6.7,3058,2,1,1,208,Northern Metropolitan,11204
Coburg,t,810000,7.8,3058,3,2,1,213,Northern Metropolitan,11204
Coburg,h,845000,7.8,3058,3,1,1,221,Northern Metropolitan,11204
Coburg,h,880000,6.7,3058,3,2,1,229,Northern Metropolitan,11204
Coburg,h,1370000,7.8,3058,3,1,1,233,Northern Metropolitan,11204
Coburg,h,903000,7.8,3058,2,1,1,253,Northern Metropolitan,11204
Coburg,t,740000,7.8,3058,3,2,1,255,Northern Metropolitan,11204
Coburg,h,981000,7.8,3058,2,1,1,263,Northern Metropolitan,11204
Coburg,h,1010000,7.8,3058,3,2,1,278,Northern Metropolitan,11204
Coburg,h,735000,7.8,3058,2,1,1,280,Northern Metropolitan,11204
Coburg,h,860000,7.8,3058,3,1,1,283,Northern Metropolitan,11204
Coburg,h,784000,7.8,3058,2,1,1,286,Northern Metropolitan,11204
Coburg,h,1120000,7.8,3058,3,2,1,293,Northern Metropolitan,11204
Coburg,h,955000,7.8,3058,4,2,1,295,Northern Metropolitan,11204
Coburg,h,985000,7.8,3058,3,1,1,309,Northern Metropolitan,11204
Coburg,h,775000,7.8,3058,2,1,1,314,Northern Metropolitan,11204
Coburg,h,1000000,6.7,3058,4,2,1,343,Northern Metropolitan,11204
Coburg,h,900000,6.7,3058,2,1,1,350,Northern Metropolitan,11204
Coburg,h,812000,7.8,3058,3,1,1,370,Northern Metropolitan,11204
Coburg,h,810000,7.8,3058,2,1,1,370,Northern Metropolitan,11204
Coburg,h,850000,7.8,3058,2,1,1,371,Northern Metropolitan,11204
Coburg,h,870000,7.8,3058,3,1,1,371,Northern Metropolitan,11204
Coburg,h,947000,7.8,3058,3,1,1,372,Northern Metropolitan,11204
Coburg,h,825000,7.8,3058,2,1,1,374,Northern Metropolitan,11204
Coburg,h,1210000,7.8,3058,3,1,1,379,Northern Metropolitan,11204
Coburg,h,880000,6.7,3058,3,1,1,379,Northern Metropolitan,11204
Coburg,h,1000000,7.8,3058,4,2,1,381,Northern Metropolitan,11204
Coburg,h,901000,7.8,3058,4,2,1,398,Northern Metropolitan,11204
Coburg,h,790000,7.8,3058,3,1,1,399,Northern Metropolitan,11204
Coburg,h,1030000,7.8,3058,3,1,1,404,Northern Metropolitan,11204
Coburg,h,931000,7.8,3058,3,1,1,412,Northern Metropolitan,11204
Coburg,h,995000,7.8,3058,3,1,1,415,Northern Metropolitan,11204
Coburg,h,1064000,7.8,3058,3,2,1,417,Northern Metropolitan,11204
Coburg,h,1136000,7.8,3058,4,3,1,420,Northern Metropolitan,11204
Coburg,h,1085000,6.7,3058,4,2,1,430,Northern Metropolitan,11204
Coburg,h,1000000,7.8,3058,3,1,1,431,Northern Metropolitan,11204
Coburg,h,905000,7.8,3058,3,2,1,439,Northern Metropolitan,11204
Coburg,h,865000,7.8,3058,4,1,1,452,Northern Metropolitan,11204
Coburg,h,1080000,6.7,3058,4,1,1,452,Northern Metropolitan,11204
Coburg,h,1500000,7.8,3058,4,2,1,453,Northern Metropolitan,11204
Coburg,h,835000,7.8,3058,3,1,1,459,Northern Metropolitan,11204
Coburg,h,1090000,7.8,3058,3,1,1,464,Northern Metropolitan,11204
Coburg,h,996000,6.7,3058,2,1,1,476,Northern Metropolitan,11204
Coburg,h,996000,6.7,3058,2,1,1,476,Northern Metropolitan,11204
Coburg,h,1157000,6.7,3058,3,1,1,480,Northern Metropolitan,11204
Coburg,h,860000,7.8,3058,2,1,1,483,Northern Metropolitan,11204
Coburg,h,990000,7.8,3058,4,1,1,488,Northern Metropolitan,11204
Coburg,h,472000,7.8,3058,2,1,1,500,Northern Metropolitan,11204
Coburg,h,1090000,6.7,3058,3,2,1,512,Northern Metropolitan,11204
Coburg,h,1250000,7.8,3058,4,3,1,515,Northern Metropolitan,11204
Coburg,h,1061000,7.8,3058,3,1,1,527,Northern Metropolitan,11204
Coburg,h,145000,7.8,3058,3,1,1,536,Northern Metropolitan,11204
Coburg,h,901000,7.8,3058,2,1,1,545,Northern Metropolitan,11204
Coburg,h,1055000,6.7,3058,4,1,1,560,Northern Metropolitan,11204
Coburg,h,1370000,7.8,3058,3,1,1,563,Northern Metropolitan,11204
Coburg,h,1100000,7.8,3058,3,1,1,576,Northern Metropolitan,11204
Coburg,h,838000,7.8,3058,4,1,1,576,Northern Metropolitan,11204
Coburg,h,820000,7.8,3058,2,1,1,597,Northern Metropolitan,11204
Coburg,t,770000,6.7,3058,2,1,1,600,Northern Metropolitan,11204
Coburg,h,645000,7.8,3058,2,1,1,702,Northern Metropolitan,11204
Coburg,t,880000,6.7,3058,3,1,1,771,Northern Metropolitan,11204
Coburg,h,1400000,7.8,3058,4,1,1,856,Northern Metropolitan,11204
Coburg,t,631000,6.7,3058,2,2,1,1965,Northern Metropolitan,11204
Coburg,t,680000,7.8,3058,4,2,1,3747,Northern Metropolitan,11204
Coburg,h,1150000,7.8,3058,4,2,2,43,Northern Metropolitan,11204
Coburg,t,640000,7.8,3058,3,1,2,119,Northern Metropolitan,11204
Coburg,t,824000,7.8,3058,3,1,2,120,Northern Metropolitan,11204
Coburg,t,657000,7.8,3058,2,1,2,138,Northern Metropolitan,11204
Coburg,h,675000,7.8,3058,3,1,2,142,Northern Metropolitan,11204
Coburg,h,890000,6.7,3058,3,2,2,190,Northern Metropolitan,11204
Coburg,h,885000,7.8,3058,3,1,2,255,Northern Metropolitan,11204
Coburg,t,865000,7.8,3058,3,2,2,263,Northern Metropolitan,11204
Coburg,h,975000,6.7,3058,4,2,2,301,Northern Metropolitan,11204
Coburg,h,975000,7.8,3058,4,2,2,307,Northern Metropolitan,11204
Coburg,h,650000,7.8,3058,3,2,2,312,Northern Metropolitan,11204
Coburg,h,1155000,7.8,3058,4,1,2,370,Northern Metropolitan,11204
Coburg,h,790000,7.8,3058,3,1,2,371,Northern Metropolitan,11204
Coburg,h,760000,6.7,3058,2,1,2,378,Northern Metropolitan,11204
Coburg,h,700000,7.8,3058,2,1,2,381,Northern Metropolitan,11204
Coburg,h,835000,7.8,3058,3,1,2,385,Northern Metropolitan,11204
Coburg,h,935500,7.8,3058,3,1,2,386,Northern Metropolitan,11204
Coburg,h,1335000,7.8,3058,5,3,2,390,Northern Metropolitan,11204
Coburg,h,985000,7.8,3058,3,1,2,391,Northern Metropolitan,11204
Coburg,h,1070000,6.7,3058,3,1,2,392,Northern Metropolitan,11204
Coburg,h,1331000,7.8,3058,3,2,2,394,Northern Metropolitan,11204
Coburg,h,770000,7.8,3058,4,1,2,408,Northern Metropolitan,11204
Coburg,h,941000,7.8,3058,2,1,2,413,Northern Metropolitan,11204
Coburg,h,1202000,7.8,3058,3,2,2,423,Northern Metropolitan,11204
Coburg,h,1400000,6.7,3058,4,2,2,426,Northern Metropolitan,11204
Coburg,h,1286000,7.8,3058,3,2,2,435,Northern Metropolitan,11204
Coburg,h,1020000,6.7,3058,4,2,2,441,Northern Metropolitan,11204
Coburg,h,680000,7.8,3058,2,1,2,462,Northern Metropolitan,11204
Coburg,h,922000,6.7,3058,4,2,2,463,Northern Metropolitan,11204
Coburg,h,1145000,7.8,3058,4,2,2,480,Northern Metropolitan,11204
Coburg,h,862500,6.7,3058,3,1,2,490,Northern Metropolitan,11204
Coburg,h,1131000,7.8,3058,4,2,2,494,Northern Metropolitan,11204
Coburg,h,1250000,7.8,3058,3,2,2,500,Northern Metropolitan,11204
Coburg,h,1077000,6.7,3058,3,1,2,512,Northern Metropolitan,11204
Coburg,h,1130000,7.8,3058,2,1,2,520,Northern Metropolitan,11204
Coburg,h,1326000,6.7,3058,3,1,2,524,Northern Metropolitan,11204
Coburg,t,720000,7.8,3058,3,2,2,531,Northern Metropolitan,11204
Coburg,t,720000,7.8,3058,3,2,2,531,Northern Metropolitan,11204
Coburg,h,1194500,7.8,3058,2,1,2,537,Northern Metropolitan,11204
Coburg,h,1461000,7.8,3058,4,2,2,571,Northern Metropolitan,11204
Coburg,h,825000,7.8,3058,3,1,2,577,Northern Metropolitan,11204
Coburg,h,1285000,6.7,3058,3,1,2,579,Northern Metropolitan,11204
Coburg,h,1180000,7.8,3058,3,2,2,588,Northern Metropolitan,11204
Coburg,h,1221000,7.8,3058,4,1,2,596,Northern Metropolitan,11204
Coburg,h,1525000,6.7,3058,4,2,2,604,Northern Metropolitan,11204
Coburg,h,1250000,7.8,3058,4,1,2,613,Northern Metropolitan,11204
Coburg,h,1150000,7.8,3058,4,1,2,633,Northern Metropolitan,11204
Coburg,h,1790000,7.8,3058,5,3,2,635,Northern Metropolitan,11204
Coburg,h,1130000,7.8,3058,3,1,2,735,Northern Metropolitan,11204
Coburg,h,1600000,6.7,3058,3,2,2,737,Northern Metropolitan,11204
Coburg,h,1900000,7.8,3058,6,2,2,1060,Northern Metropolitan,11204
Coburg,h,1130000,7.8,3058,3,1,3,206,Northern Metropolitan,11204
Coburg,h,1025000,7.8,3058,3,1,3,336,Northern Metropolitan,11204
Coburg,h,635000,7.8,3058,2,2,3,339,Northern Metropolitan,11204
Coburg,h,1000000,7.8,3058,3,2,3,370,Northern Metropolitan,11204
Coburg,h,841000,7.8,3058,3,1,3,385,Northern Metropolitan,11204
Coburg,h,960000,6.7,3058,2,1,3,398,Northern Metropolitan,11204
Coburg,h,1278000,7.8,3058,3,2,3,405,Northern Metropolitan,11204
Coburg,h,990000,7.8,3058,3,1,3,414,Northern Metropolitan,11204
Coburg,h,1008000,7.8,3058,2,1,3,457,Northern Metropolitan,11204
Coburg,h,940500,7.8,3058,3,1,3,480,Northern Metropolitan,11204
Coburg,h,960000,6.7,3058,3,1,3,491,Northern Metropolitan,11204
Coburg,h,1615000,6.7,3058,5,2,3,630,Northern Metropolitan,11204
Coburg,h,1020000,7.8,3058,5,2,4,381,Northern Metropolitan,11204
Coburg,h,1210000,6.7,3058,3,1,4,460,Northern Metropolitan,11204
Coburg,h,1742000,7.8,3058,3,2,4,482,Northern Metropolitan,11204
Coburg,h,1075000,7.8,3058,4,1,4,531,Northern Metropolitan,11204
Coburg,h,1455000,7.8,3058,6,3,4,768,Northern Metropolitan,11204
Coburg,h,1500000,6.7,3058,5,3,4,900,Northern Metropolitan,11204
Coburg,u,2250000,7.8,3058,4,2,4,983,Northern Metropolitan,11204
Coburg,h,1160000,7.8,3058,4,2,5,371,Northern Metropolitan,11204
Coburg North,h,655000,9.2,3058,3,1,0,404,Northern Metropolitan,3445
Coburg North,t,525000,6.7,3058,2,2,1,143,Northern Metropolitan,3445
Coburg North,t,600000,9.2,3058,2,1,1,145,Northern Metropolitan,3445
Coburg North,u,532500,9.2,3058,2,1,1,168,Northern Metropolitan,3445
Coburg North,t,631000,9.2,3058,3,1,1,178,Northern Metropolitan,3445
Coburg North,h,700000,6.7,3058,2,1,1,303,Northern Metropolitan,3445
Coburg North,h,792000,9.2,3058,4,2,1,320,Northern Metropolitan,3445
Coburg North,h,530000,9.2,3058,2,1,1,332,Northern Metropolitan,3445
Coburg North,h,772000,9.2,3058,3,1,1,367,Northern Metropolitan,3445
Coburg North,h,650000,9.2,3058,3,1,1,407,Northern Metropolitan,3445
Coburg North,h,735000,9.2,3058,3,1,1,427,Northern Metropolitan,3445
Coburg North,h,770000,6.7,3058,3,1,1,520,Northern Metropolitan,3445
Coburg North,h,770000,9.2,3058,4,1,1,545,Northern Metropolitan,3445
Coburg North,h,875000,9.2,3058,3,1,1,592,Northern Metropolitan,3445
Coburg North,h,2000000,9.2,3058,4,1,1,973,Northern Metropolitan,3445
Coburg North,h,625000,9.2,3058,3,1,2,104,Northern Metropolitan,3445
Coburg North,h,715000,9.2,3058,3,2,2,173,Northern Metropolitan,3445
Coburg North,t,570000,9.2,3058,2,2,2,186,Northern Metropolitan,3445
Coburg North,t,830000,6.7,3058,3,2,2,275,Northern Metropolitan,3445
Coburg North,h,805000,6.7,3058,3,2,2,296,Northern Metropolitan,3445
Coburg North,h,950000,9.2,3058,4,2,2,298,Northern Metropolitan,3445
Coburg North,h,850000,6.7,3058,4,2,2,300,Northern Metropolitan,3445
Coburg North,h,735000,9.2,3058,4,2,2,302,Northern Metropolitan,3445
Coburg North,h,780000,9.2,3058,3,1,2,307,Northern Metropolitan,3445
Coburg North,h,750000,9.2,3058,3,2,2,310,Northern Metropolitan,3445
Coburg North,h,815000,9.2,3058,3,2,2,376,Northern Metropolitan,3445
Coburg North,h,1172000,9.2,3058,5,3,2,425,Northern Metropolitan,3445
Coburg North,h,1240000,9.2,3058,4,2,2,456,Northern Metropolitan,3445
Coburg North,h,690000,6.7,3058,3,1,2,479,Northern Metropolitan,3445
Coburg North,h,720000,9.2,3058,3,1,2,499,Northern Metropolitan,3445
Coburg North,h,1011000,6.7,3058,4,2,2,500,Northern Metropolitan,3445
Coburg North,h,1050000,9.2,3058,4,3,2,501,Northern Metropolitan,3445
Coburg North,h,887000,9.2,3058,3,1,2,560,Northern Metropolitan,3445
Coburg North,h,765000,9.2,3058,2,1,2,563,Northern Metropolitan,3445
Coburg North,h,864000,9.2,3058,3,1,2,565,Northern Metropolitan,3445
Coburg North,h,970000,9.2,3058,3,1,2,575,Northern Metropolitan,3445
Coburg North,h,1009000,9.2,3058,4,1,2,590,Northern Metropolitan,3445
Coburg North,h,700000,9.2,3058,3,1,2,626,Northern Metropolitan,3445
Coburg North,h,895000,9.2,3058,4,2,2,661,Northern Metropolitan,3445
Coburg North,h,780000,9.2,3058,3,1,2,677,Northern Metropolitan,3445
Coburg North,h,865000,6.7,3058,3,2,2,677,Northern Metropolitan,3445
Coburg North,h,935000,9.2,3058,2,1,2,833,Northern Metropolitan,3445
Coburg North,h,860000,9.2,3058,3,2,3,472,Northern Metropolitan,3445
Coburg North,h,745000,9.2,3058,3,1,3,473,Northern Metropolitan,3445
Coburg North,h,820000,9.2,3058,4,1,3,498,Northern Metropolitan,3445
Coburg North,h,745000,9.2,3058,2,1,3,526,Northern Metropolitan,3445
Coburg North,h,841000,6.7,3058,3,1,3,533,Northern Metropolitan,3445
Coburg North,h,707000,9.2,3058,3,2,3,556,Northern Metropolitan,3445
Coburg North,h,782000,9.2,3058,3,1,3,576,Northern Metropolitan,3445
Coburg North,h,860000,9.2,3058,2,1,3,586,Northern Metropolitan,3445
Coburg North,h,637000,9.2,3058,3,1,4,498,Northern Metropolitan,3445
Coburg North,h,820000,9.2,3058,2,1,4,629,Northern Metropolitan,3445
Coburg North,h,867000,6.7,3058,1,1,4,741,Northern Metropolitan,3445
Coburg North,h,926000,6.7,3058,4,1,5,565,Northern Metropolitan,3445
Collingwood,h,888000,1.6,3066,2,1,0,112,Northern Metropolitan,4553
Collingwood,h,1015000,1.6,3066,2,1,0,117,Northern Metropolitan,4553
Collingwood,h,670000,1.6,3066,2,1,0,118,Northern Metropolitan,4553
Collingwood,h,855000,1.6,3066,2,1,0,130,Northern Metropolitan,4553
Collingwood,h,900000,2,3066,2,1,0,139,Northern Metropolitan,4553
Collingwood,h,1135000,2,3066,2,1,0,144,Northern Metropolitan,4553
Collingwood,h,1470000,1.6,3066,3,2,0,150,Northern Metropolitan,4553
Collingwood,h,1095000,2,3066,2,1,0,151,Northern Metropolitan,4553
